City of Bloomington Traffic Counts,,,,,,,,,,,,,,,,,,
Loc ID,County,Community,Functional Class,Rural Urban,On,From,To,Approach,At,Dir,Directions,Category,LRS ID,LRS Loc Pt,Latitude,Longitude,Latest,Latest Date
rcl1493,Monroe,Bloomington,-,,Rhorer Road,,,,From S. Walnut St. to S. Kennedy Dr.,2-WAY,,,,,39.12144903,-86.53037888,8808,1/1/2012
rcl368,Monroe,Bloomington,-,,Forrester Street,,,,From E. Kensington Park Dr. to E. Daniel St.,2-WAY,,,,,39.13704073,-86.49475048,1122,1/1/2012
rcl617,Monroe,Bloomington,-,,Southern Oaks Drive,,,,From S. Cedarwood Cir. to S. Southern Oaks Ct.,2-WAY,,,,,39.1326173,-86.50267311,1867,1/1/2012
rcl711,Monroe,Bloomington,-,,Whitehall Crossing Boulevarde,,,,W. of Jacob,2-WAY,,,,,39.17196247,-86.57265133,1580,1/1/2012
rcl732,Monroe,Bloomington,-,,Southern Oaks Drive,,,,From Deadend to E. Oakmont Dr.,2-WAY,,,,,39.13191941,-86.50472305,135,1/1/2012
rcl733,Monroe,Bloomington,-,,Cedarwood Circle,,,,From S. Claybridge Dr. to S. Southern Oaks Dr.,2-WAY,,,,,39.13040809,-86.50467644,182,1/1/2012
rcl737,Monroe,Bloomington,-,,Rogers Road,,,,From E. Saddlebrook Ln. to S. Highpoint Ln.,2-WAY,,,,,39.1357511,-86.48613961,3829,1/1/2012
rcl923,Monroe,Bloomington,-,,Claybridge Drive,,,,From E. Caray Ct. to E. Sandberg Ct.,2-WAY,,,,,39.12842754,-86.50672681,364,1/1/2012
s3930,Monroe,Bloomington,-,,Oakmont Drive,,,,From S. Rolling Oak Dr. to S. Southern Oaks Dr.,2-WAY,,,,,39.13253916,-86.50470551,2177,1/1/2012
s4328,Monroe,Bloomington,-,,Nancy Street,,,,North of Marilyn,2-WAY,,,,,39.15413037,-86.51109058,655,1/1/2012
s4441,Monroe,Bloomington,-,,1st Street,,,,W. of Eastside Dr.,2-WAY,,,,,39.15923748,-86.51340718,402,1/1/2012
s4442,Monroe,Bloomington,-,,1st Street,,,,From S. Eastside Dr. to S. Rose Ave.,2-WAY,,,,,39.15923671,-86.51211894,350,1/1/2012
s4456,Monroe,Bloomington,-,,2nd Street,,,,From S. Rose Ave. to S. Rose Ave.,2-WAY,,,,,39.16102484,-86.5112713,4720,1/1/2012
s4523,Monroe,Bloomington,-,,Union Street,,,,South of 7th St.,2-WAY,,,,,39.16745662,-86.50945222,4996,1/1/2012
s4524,Monroe,Bloomington,-,,Bryan Avenue,,,,South of 7th St.,2-WAY,,,,,39.16752156,-86.50831132,500,1/1/2012
s4615,Monroe,Bloomington,-,,10th Street,,,,From N. Sunrise Dr. to N. Union St.,2-WAY,,,,,39.17156923,-86.5109785,11577,1/1/2012
s4621,Monroe,Bloomington,-,,Union Street,,,,From E. 10th St. to E. Law Ln.,2-WAY,,,,,39.1719758,-86.50948414,5709,1/1/2012
s4638,Monroe,Bloomington,-,,Sunrise Drive,,,,From E. 7th St. to E. 10th St.,2-WAY,,,,,39.17006172,-86.51246309,1371,1/1/2012
s464,Monroe,Bloomington,-,,7th Street,,,,West of Union St.,2-WAY,,,,,39.16808665,-86.51019444,3031,1/1/2012
s465,Monroe,Bloomington,-,,7th Street,,,,West of Bryan,2-WAY,,,,,39.16822491,-86.50888199,1945,1/1/2012
t4029,Monroe,Bloomington,-,,Spicewood Lane,,,,From E. Hemlock Cir. to E. Roundhill Ln.,2-WAY,,,,,39.1380253,-86.49948012,1606,1/1/2012
t4050,Monroe,Bloomington,-,,Rogers Road,,,,W. of Tapps Turn,2-WAY,,,,,39.13857194,-86.49619326,8610,1/1/2012
t4114,Monroe,Bloomington,-,,Spicewood Lane,,,,West of Sare Rd.,2-WAY,,,,,39.14096151,-86.49814071,1345,1/1/2012
u4235,Monroe,Bloomington,-,,Moores Pike,,,,From S. Woodruff Ln. to S. Andrew Circle,2-WAY,,,,,39.15039679,-86.49432078,10655,1/1/2012
u4531,Monroe,Bloomington,-,,Lonview Avenue,,,,From S. Kingston Dr. to N. Glenwood Ave. W.,2-WAY,,,,,39.16722416,-86.49143347,692,1/1/2012
u462,Monroe,Bloomington,-,,Glenwood Avenue West,,,,W. of S. Longview,2-WAY,,,,,39.16690002,-86.49009428,121,1/1/2012
v425,Monroe,Bloomington,-,,Smith Road,,,,N. of Lorelei,2-WAY,,,,,39.14797915,-86.48042416,4224,1/1/2012
v463,Monroe,Bloomington,-,,Sheffield Drive,,,,From E. Providence Ct. to E. Cambridge Dr.,2-WAY,,,,,39.16926292,-86.47896264,889,1/1/2012
l413,Monroe,Bloomington,-,,Curry Pike,,,,North of Industrial Boulevarde,2-WAY,,,,,39.14422532,-86.58262177,11937,1/1/2011
m379,Monroe,Bloomington,-,,Fullerton Pike,,,,From S. S.R. 37 to S. Rockport Rd.,2-WAY,,,,,39.1222208,-86.5677752,1732,1/1/2011
n401,Monroe,Bloomington,-,,Weimer Road,,,,North of Tapp Rd.,2-WAY,,,,,39.14070645,-86.56208916,1156,1/1/2011
n404,Monroe,Bloomington,-,,Tapp Road,,,,W. of Weimer Rd.,2-WAY,EB/WB,,,,39.13655468,-86.56493416,13073,1/1/2011
o459,Monroe,Bloomington,-,,Adams Street,,,,From S. Patterson Dr. to W. Kirkwood Ave.,2-WAY,,,,,39.16517736,-86.55041822,16147,1/1/2011
o4629,Monroe,Bloomington,-,,8th Street,,,,From N. Spring St. to N. Hay St.,2-WAY,,,,,39.16962264,-86.55416568,601,1/1/2011
o465,Monroe,Bloomington,-,,11th Street,,,,From N. Oolitic Dr. to N. Lindbergh Dr.,2-WAY,,,,,39.17324207,-86.55307149,4025,1/1/2011
o483,Monroe,Bloomington,-,,17th Street,,,,West of Monroe St.,2-WAY,,,,,39.17907575,-86.54995824,2843,1/1/2011
p4053,Monroe,Bloomington,-,,Madison Street,,,,From W. Country Club Dr. to W. Watson St.,2-WAY,,,,,39.13655481,-86.53718949,495,1/1/2011
p4059,Monroe,Bloomington,-,,Bryan Street,,,,From W. Graham Dr. to W. Coolidge Dr.,2-WAY,,,,,39.14047403,-86.53647927,98,1/1/2011
p4128,Monroe,Bloomington,-,,Rockport Road,,,,ROCKPORT RD BET. GUY AVE/COUNTRYSIDE LN,2-WAY,,,,,39.14416087,-86.54102227,4551,1/1/2011
p4223,Monroe,Bloomington,-,,Rogers Street,,,,North of Cherokee Dr.,2-WAY,,,,,39.14878679,-86.53882007,11602,1/1/2011
p4327,Monroe,Bloomington,-,,Madison Street,,,,From Deadend to W. Allen St.,2-WAY,,,,,39.15479567,-86.53752674,109,1/1/2011
p45111,Monroe,Bloomington,-,,3rd Street,,,,From S. Euclid Ave. to S. Maple St.,2-WAY,,,,,39.16431662,-86.54278923,1242,1/1/2011
p45112,Monroe,Bloomington,-,,3rd Street,,,,From S. Maple St. to S. Fairview St.,2-WAY,,,,,39.16429978,-86.54157413,1260,1/1/2011
p45115,Monroe,Bloomington,-,,Jackson Street,,,,From W. 3rd St. to W. 3rd St.,2-WAY,,,,,39.16446056,-86.53988846,1396,1/1/2011
p45128,Monroe,Bloomington,-,,3rd Street,,,,From S. Jackson St. to S. Rogers St.,2-WAY,,,,,39.16463329,-86.53927574,1490,1/1/2011
p45174,Monroe,Bloomington,-,,Maple Street,,,,From W. 3rd St. to W. 4th St.,2-WAY,,,,,39.16497879,-86.54220215,301,1/1/2011
p45175,Monroe,Bloomington,-,,4th Street,,,,From S. Fairview St. to S. Jackson St.,2-WAY,,,,,39.1656236,-86.54039789,710,1/1/2011
p45176,Monroe,Bloomington,-,,4th Street,,,,From S. Maple St. to S. Fairview St.,2-WAY,,,,,39.16563428,-86.54155988,448,1/1/2011
p45177,Monroe,Bloomington,-,,4th Street,,,,From S. Waldron St. to S. Maple St.,2-WAY,,,,,39.16564788,-86.54297546,318,1/1/2011
p45192,Monroe,Bloomington,-,,Maple Street,,,,South of Kirkwood Ave.,2-WAY,,,,,39.16614743,-86.54219274,226,1/1/2011
p4562,Monroe,Bloomington,-,,Jackson Street,,,,From W. Prospect St. to W. 3rd St.,2-WAY,,,,,39.16401274,-86.53992556,188,1/1/2011
p4762,Monroe,Bloomington,-,,Madison Street,,,,From W. 15th St. to W. 17th St.,2-WAY,,,,,39.17728574,-86.53773335,9033,1/1/2011
p489,Monroe,Bloomington,-,,17th Street,,,,From N. Monroe St. to N. Willis Dr.,2-WAY,,,,,39.17903795,-86.54547375,11276,1/1/2011
q3930,Monroe,Bloomington,-,,Walnut Street,,,,From E. Burks Dr. to W. Pinewood Dr.,2-WAY,,,,,39.12907809,-86.53139408,15507,1/1/2011
q4012,Monroe,Bloomington,-,,Henderson Street,,,,From E. Graham Dr. to E. Wylie Farm Rd.,2-WAY,,,,,39.14068055,-86.52694057,7907,1/1/2011
q4212,Monroe,Bloomington,-,,Vermilya Avenue,,,,From S. Walnut St. to Deadend,2-WAY,,,,,39.14894107,-86.53213614,328,1/1/2011
q4319,Monroe,Bloomington,-,,Washington Street,,,,South of 8th St.,2-WAY,,,,,39.15418397,-86.53078061,164,1/1/2011
q4326,Monroe,Bloomington,-,,Grimes Lane,,,,West of Palmer,2-WAY,,,,,39.1533174,-86.52864174,3622,1/1/2011
q4374,Monroe,Bloomington,-,,Palmer Avenue,,,,South of Grimes,2-WAY,,,,,39.15288082,-86.52920428,241,1/1/2011
q4480,Monroe,Bloomington,-,,1st Street,,,,From S. Wylie St. to S. Fairview St.,2-WAY,,,,,39.1585863,-86.52594953,2468,1/1/2011
q4513,Monroe,Bloomington,-,,3rd Street,DUNN,INDIANA,BETWEEN,DUNN AND INDIANA,1-WAY,EB/WB,,,,39.16430922,-86.52756381,10456,1/1/2011
q4516,Monroe,Bloomington,-,,3rd Street,,,,From S. Washington St. to S. Lincoln St.,2-WAY,,,,,39.16458858,-86.53172667,17527,1/1/2011
q4548,Monroe,Bloomington,-,,Lincoln Street,,,,E. 4th St. to E. Kirkwood Ave.,2-WAY,,,,,39.16606652,-86.53108182,2948,1/1/2011
q4630,Monroe,Bloomington,-,,Grant Street,,,,From E. 10th St. to E. Cottage Grove Ave.,2-WAY,,,,,39.17212797,-86.52975936,931,1/1/2011
q4664,Monroe,Bloomington,-,,10th Street,,,,From N. Walnut St. to N. Washington St.,2-WAY,,,,,39.17165694,-86.53295106,9868,1/1/2011
q4668,Monroe,Bloomington,-,,10th Street,,,,From N. Grant St. to N. Prow Ave.,2-WAY,,,,,39.17167291,-86.52935265,9379,1/1/2011
q4673,Monroe,Bloomington,-,,10th Street,,,,From N. Fess Ave. to N. Park Ave.,2-WAY,,,,,39.17165033,-86.52522383,11701,1/1/2011
q4696,Monroe,Bloomington,-,,7th Street,,,,From N. Fess Ave. to N. Park Ave.,2-WAY,,,,,39.16849696,-86.52520481,5873,1/1/2011
q478,Monroe,Bloomington,-,,Walnut Street,,,,From E. 14th St. to E. 15th St.,2-WAY,NB/SB,,,,39.17640927,-86.53352994,9856,1/1/2011
q483,Monroe,Bloomington,-,,17th Street,,,,From N. Fess Ave. to N. Woodlawn Ave.,2-WAY,,,,,39.17902963,-86.52480475,13780,1/1/2011
q514,Monroe,Bloomington,-,,Blue Ridge Drive,,,,From N. Walnut St. to N. Blue Slopes Dr.,2-WAY,,,,,39.19698337,-86.53424519,990,1/1/2011
q519,Monroe,Bloomington,-,,Walnut Street,,,,North of Blue Ridge,2-WAY,,,,,39.20196018,-86.53522491,9492,1/1/2011
r3836,Monroe,Bloomington,-,,Bainbridge Drive,,,,South of Elliston,2-WAY,,,,,39.12825368,-86.5184302,812,1/1/2011
r3837,Monroe,Bloomington,-,,Elliston Drive,,,,From S. Bainbridge Dr. to S. Hampshire Ln.,2-WAY,,,,,39.12920536,-86.5182438,456,1/1/2011
r3936,Monroe,Bloomington,-,,Westminster Way,,,,From E. Commons Dr. to E. Regency Dr.,2-WAY,,,,,39.13328275,-86.52188109,682,1/1/2011
r4043,Monroe,Bloomington,-,,Highland Ave.,,,,From E. Winlsow Farm Dr. to E. Short St.,2-WAY,,,,,39.14049939,-86.51557355,2532,1/1/2011
r431,Monroe,Bloomington,-,,Woodlawn Avenue,,,,From E. Sheridan Dr. to E. Maxwell Ln.,2-WAY,,,,,39.15689628,-86.52263996,2703,1/1/2011
r4338,Monroe,Bloomington,-,,Sheridan Drive,,,,From S. Woodlawn Ave. to S. Manor Rd.,2-WAY,,,,,39.15597115,-86.52217092,530,1/1/2011
r4339,Monroe,Bloomington,-,,Southdowns Drive,,,,From S. Woodlawn Ave. to S. Manor Rd.,2-WAY,,,,,39.15579882,-86.52217024,543,1/1/2011
r4410,Monroe,Bloomington,-,,Sheridan Drive,,,,North of 1st St.,2-WAY,,,,,39.15912568,-86.51579271,2718,1/1/2011
r4476,Monroe,Bloomington,-,,Jordan Avenue,,,,From E. University St. to E. 2nd St.,2-WAY,,,,,39.16060182,-86.51638202,3752,1/1/2011
r4655,Monroe,Bloomington,-,,10th Street,,,,From N. Jordan Ave. to N. Campbell St.,2-WAY,,,,,39.17158429,-86.5147955,11485,1/1/2011
r468,Monroe,Bloomington,-,,Woodlawn Avenue,,,,North of 9th St.,2-WAY,,,,,39.17103302,-86.52351165,5690,1/1/2011
r486,Monroe,Bloomington,-,,Fee Lane,,,,North of 17th St.,2-WAY,,,,,39.18139582,-86.51915677,4468,1/1/2011
rcl1446,Monroe,Bloomington,-,,Adams Street,,,,From W. Arch Haven Ave. to S. Patterson Dr.,2-WAY,,,,,39.16258705,-86.55061818,2006,1/1/2011
rcl1470,Monroe,Bloomington,-,,Renwick Boulevarde,,,,S. of Cathcart,2-WAY,,,,,39.14977286,-86.50113586,2071,1/1/2011
rcl1498,Monroe,Bloomington,-,,Smith Road,,,,From S. Stella Dr. to S. Fenbrooke Ln.,2-WAY,,,,,39.15414738,-86.480569,4796,1/1/2011
rcl1577,Monroe,Bloomington,-,,17th Street,,,,From N. Crescent Rd. to N. Lismore Dr.,2-WAY,,,,,39.17912101,-86.55568217,2955,1/1/2011
rcl253,Monroe,Bloomington,-,,The Stands Drive,,,,From E. Pierson Ct. to E. Cedarwood Dr.,2-WAY,,,,,39.12876453,-86.51003052,630,1/1/2011
rcl657,Monroe,Bloomington,-,,Patterson Drive,,,,From W. Allen St. to W. 2nd St.,2-WAY,,,,,39.15819578,-86.54584679,9075,1/1/2011
rcl68,Monroe,Bloomington,-,,Azalea Lane,,,,From S. Summerwood Ct. to E. Erin Ct.,2-WAY,,,,,39.14331369,-86.52173096,492,1/1/2011
rcl688,Monroe,Bloomington,-,,Tapp Road,,,,W. of Pinehurst,2-WAY,,,,,39.13644372,-86.552017,12484,1/1/2011
rcl881,Monroe,Bloomington,-,,Patterson Drive,,,,North of 2nd St.,2-WAY,,,,,39.16124404,-86.54897908,7244,1/1/2011
s4040,Monroe,Bloomington,-,,Rock Creek Drive,,,,From S. High St. to S. Childs Ct.,2-WAY,,,,,39.13973849,-86.50767903,684,1/1/2011
s4123,Monroe,Bloomington,-,,Wimbleton Lane,,,,From S. High St. to S. Monclair Ave.,2-WAY,,,,,39.14388285,-86.50640065,157,1/1/2011
s4214,Monroe,Bloomington,-,,Arden Drive,,,,From S. High St. to S. Williams Ct.,2-WAY,,,,,39.14730833,-86.50800966,601,1/1/2011
s4218,Monroe,Bloomington,-,,Queens Way,,,,From S. High St. to S. Sussex Dr.,2-WAY,,,,,39.1464241,-86.5077402,484,1/1/2011
s4311,Monroe,Bloomington,-,,Ruby Lane,,,,From E. Circle Dr. to S. Nancy St.,2-WAY,,,,,39.15464667,-86.51195054,814,1/1/2011
s4429,Monroe,Bloomington,-,,Sheridan Drive,,,,North of Maxwell,2-WAY,,,,,39.15835338,-86.51487286,2356,1/1/2011
s4432,Monroe,Bloomington,-,,Maxwell Lane,,,,From S. Sheridan Dr. to S. Mitchell St.,2-WAY,,,,,39.15779885,-86.51417529,3619,1/1/2011
s4559,Monroe,Bloomington,-,,3rd Street,,,,From S. Roosevelt St. to S. Clark St.,2-WAY,,,,,39.16425424,-86.50548429,20280,1/1/2011
s466,Monroe,Bloomington,-,,7th Street,,,,From N. Bryan Ave. to N. Jefferson St.,2-WAY,,,,,39.16821864,-86.50774227,2052,1/1/2011
t4222,Monroe,Bloomington,-,,Moores Pike,,,,From S. Valley Forge Rd. to S. Winfield Rd.,2-WAY,,,,,39.15042385,-86.50209017,12990,1/1/2011
t4227,Monroe,Bloomington,-,,Winfield Road,,,,From E. Moores Pike to S. Pickwick Place,2-WAY,,,,,39.15116497,-86.50102992,298,1/1/2011
t4313,Monroe,Bloomington,-,,Winfield Road,,,,North of Pickwick Place,2-WAY,,,,,39.15241909,-86.50102445,248,1/1/2011
t4328,Monroe,Bloomington,-,,Woodbine Avenue,,,,North of Covenanter,2-WAY,,,,,39.15571054,-86.49966378,478,1/1/2011
u4539,Monroe,Bloomington,-,,Morningside Drive,,,,North of 3rd St.,2-WAY,,,,,39.16456519,-86.4892732,436,1/1/2011
u466,Monroe,Bloomington,-,,Lexington Drive,,,,LEXINGTON DRIVE S OF LONGVIEW,2-WAY,,,,,39.16682995,-86.48882912,182,1/1/2011
l4020,Monroe,Bloomington,-,,Tapp Road,,,,From S. Leonard Springs Rd. to S. Rayle Place,2-WAY,,,,,39.13679801,-86.5801896,7056,1/1/2010
l406,Monroe,Bloomington,-,,Leonard Springs Road,,,,From W. Barge Ln. to W. Fairington Dr.,2-WAY,,,,,39.13544058,-86.58261355,7490,1/1/2010
l4413,Monroe,Bloomington,-,,Curry Pike,,,,From W. Loroy Ave. to W. Belle Ave.,2-WAY,,,,,39.16199749,-86.58271205,13270,1/1/2010
l4527,Monroe,Bloomington,-,,3rd Street Eastbound,,,,From S. Curry Pike to S. Liberty Dr.,2-WAY,,,,,39.16462971,-86.58102144,11975,1/1/2010
l4529,Monroe,Bloomington,-,,Whitehall Pike,,,,W. of S.R. 37,2-WAY,,,,,39.16458706,-86.57766186,12834,1/1/2010
n372,Monroe,Bloomington,-,,Rockport Road,,,,S. of Tapp Rd.,2-WAY,,,,,39.13281258,-86.55396733,2021,1/1/2010
n403,Monroe,Bloomington,-,,Tapp Road,,,,W. of Adams St.,2-WAY,,,,,39.13652392,-86.55742234,14600,1/1/2010
n412,Monroe,Bloomington,-,,Weimer Road,,,,South of W. 2nd St.,2-WAY,,,,,39.14618262,-86.56397061,1152,1/1/2010
o401,Monroe,Bloomington,-,,Tapp Road,,,,From S. Pinehurst Dr. to S. Rockport Rd.,2-WAY,,,,,39.13635602,-86.54933734,11680,1/1/2010
o403,Monroe,Bloomington,-,,Rockport Road,,,,ROCKPORT ROAD N OF TAPP,2-WAY,,,,,39.13730841,-86.5477555,3186,1/1/2010
o438,Monroe,Bloomington,-,,Allen Street,,,,From S. Timothy Ct. to S. Peachtree Ln.,2-WAY,,,,,39.15594837,-86.55665345,3844,1/1/2010
o455,Monroe,Bloomington,-,,3rd Street,,,,From S. Patterson Dr. to S. Walker St.,2-WAY,,,,,39.16408608,-86.55080301,1670,1/1/2010
o4651,Monroe,Bloomington,-,,7th Street,,,,Oak St - East,2-WAY,,,,,39.16863403,-86.54607206,793,1/1/2010
o4652,Monroe,Bloomington,-,,7th Street,,,,West of Oak St.,2-WAY,,,,,39.16864687,-86.54765398,770,1/1/2010
o472,Monroe,Bloomington,-,,Crescent Road,,,,South of 17th St.,2-WAY,,,,,39.17848875,-86.55654334,2497,1/1/2010
o529,Monroe,Bloomington,-,,Kinser Pike,,,,From N. Kinser Pike to W. Clubhouse Dr.,2-WAY,,,,,39.20100635,-86.54500908,3344,1/1/2010
p4022,Monroe,Bloomington,-,,Country Club Drive,,,,From S. Banta Ave. to S. Milton Dr.,2-WAY,,,,,39.13614955,-86.54209119,12002,1/1/2010
p4026,Monroe,Bloomington,-,,Country Club Drive,,,,From S. Rockport Rd. to S. Banta Ave.,2-WAY,,,,,39.13629879,-86.54676903,11194,1/1/2010
p4323,Monroe,Bloomington,-,,Rogers Street,,,,S. of Allen St.,2-WAY,,,,,39.15507497,-86.53872124,8324,1/1/2010
p4344,Monroe,Bloomington,-,,Fairview Street,,,,From W. Allen St. to W. Dixie St.,2-WAY,,,,,39.15609719,-86.54105535,844,1/1/2010
p4561,Monroe,Bloomington,-,,Walnut Street,,,,From S. Jackson St. to S. Rogers St.,2-WAY,,,,,39.16286869,-86.53929999,13655,1/1/2010
p4565,Monroe,Bloomington,-,,Rogers Street,,,,From W. Prospect St. to W. 3rd St.,2-WAY,,,,,39.16418218,-86.53865444,10213,1/1/2010
p4571,Monroe,Bloomington,-,,Prospect Street,,,,From S. Jackson St. to S. Rogers St.,2-WAY,,,,,39.1637323,-86.53929228,52,1/1/2010
p4640,Monroe,Bloomington,-,,7th Street,,,,Waldron - West,2-WAY,,,,,39.16862932,-86.54449357,900,1/1/2010
p4740,Monroe,Bloomington,-,,Indiana Avenue,,,,From E. 13th St. to E. 14th St.,2-WAY,,,,,39.17455012,-86.54381163,4066,1/1/2010
p4813,Monroe,Bloomington,-,,Willis Drive,,,,From W. Westfield Rd. to W. Ridge Rd.,2-WAY,,,,,39.18151741,-86.54407704,1257,1/1/2010
p4919,Monroe,Bloomington,-,,Kinser Pike,,,,North of Gourley Pike,2-WAY,,,,,39.18574589,-86.53773251,8750,1/1/2010
p493,Monroe,Bloomington,-,,Gourley Pike,,,,From N. Kinser Pike to N. Old SR 37,2-WAY,,,,,39.18471342,-86.53641669,1209,1/1/2010
p497,Monroe,Bloomington,-,,Gourley Pike,,,,From N. Monroe St. to W. Gourley Pike,2-WAY,,,,,39.18640461,-86.54359814,656,1/1/2010
p515,Monroe,Bloomington,-,,Kinser Pike,,,,From W. Winding Way to W. Clubhouse Dr.,2-WAY,,,,,39.19951944,-86.54245734,3404,1/1/2010
q376,Monroe,Bloomington,-,,Rhorer Road,,,,W. of S. Kennedy Dr.,2-WAY,,,,,39.12144788,-86.52895776,9024,1/1/2010
q406,Monroe,Bloomington,-,,Walnut Street,,,,South of Country Club Dr.,2-WAY,,,,,39.13397359,-86.53139342,16192,1/1/2010
q4213,Monroe,Bloomington,-,,Miller Drive,,,,From S. Walnut St. to S. Henderson St.,2-WAY,,,,,39.14690657,-86.52980055,5159,1/1/2010
q4416,Monroe,Bloomington,-,,1st Street,,,,From S. Henderson St. to S. Fess Ave.,2-WAY,,,,,39.15932835,-86.52654705,3563,1/1/2010
q4421,Monroe,Bloomington,-,,1st Street,,,,From S. Walnut St. to S. Washington St.,2-WAY,,,,,39.15936546,-86.53303934,3357,1/1/2010
q4452,Monroe,Bloomington,-,,Washington Street,,,,South of Wylie,2-WAY,,,,,39.15787386,-86.53243147,2033,1/1/2010
q4523,Monroe,Bloomington,-,,Indiana Avenue,,,,N. of Hillside,2-WAY,,,,,39.16800952,-86.52694522,8358,1/1/2010
q4584,Monroe,Bloomington,-,,4th Street,,,,Old Railroad Crossing,2-WAY,,,,,39.16560779,-86.5367652,4084,1/1/2010
q4622,Monroe,Bloomington,-,,Lincoln Street,,,,North of 7th St.,2-WAY,,,,,39.16900817,-86.53105524,1171,1/1/2010
q4645,Monroe,Bloomington,-,,Indiana Avenue,,,,From E. 9th St. to E. 10th St.,2-WAY,,,,,39.17105421,-86.52697723,5042,1/1/2010
q4820,Monroe,Bloomington,-,,Dunn Street,,,,North of 18th St.,2-WAY,,,,,39.18059761,-86.52831377,7993,1/1/2010
q4821,Monroe,Bloomington,-,,Dunn Street,,,,From E. 19th St. to E. 20th St.,2-WAY,,,,,39.18140064,-86.52832024,7390,1/1/2010
q4825,Monroe,Bloomington,-,,Lincoln Street,,,,From E. 19th St. to E. 20th St.,2-WAY,,,,,39.18146534,-86.53091442,1075,1/1/2010
q4826,Monroe,Bloomington,-,,Lincoln Street,,,,From E. 18th St. to E. 19th St.,2-WAY,,,,,39.1807472,-86.53093472,1132,1/1/2010
q4849,Monroe,Bloomington,-,,19th Street,,,,From N. Washington St. to N. Lincoln St.,2-WAY,,,,,39.18121282,-86.53146221,1762,1/1/2010
q4851,Monroe,Bloomington,-,,19th Street,,,,From N. Lincoln St. to N. Grant St.,2-WAY,,,,,39.18101809,-86.53028697,1314,1/1/2010
q4852,Monroe,Bloomington,-,,19th Street,,,,From N. Grant St. to N. Dunn St.,2-WAY,,,,,39.18100726,-86.5289747,1662,1/1/2010
q5014,Monroe,Bloomington,-,,Walnut Street,,,,South of Blue Ridge,2-WAY,,,,,39.19080195,-86.53314194,16145,1/1/2010
r4011,Monroe,Bloomington,-,,Winslow Road,,,,From S. Henderson St. to S. Piccadilly St.,2-WAY,,,,,39.13597832,-86.5225543,12702,1/1/2010
r433,Monroe,Bloomington,-,,Woodlawn Avenue,,,,From E. Grimes Ln. to S. Weatherstone Ln.,2-WAY,,,,,39.15368264,-86.52263619,3605,1/1/2010
r4413,Monroe,Bloomington,-,,1st Street,,,,From S. Ballentine Rd. to S. Highland Ave.,2-WAY,,,,,39.15927635,-86.51842256,2999,1/1/2010
r4415,Monroe,Bloomington,-,,1st Street,,,,From S. Woodlawn Ave. to S. Hawthorne Dr.,2-WAY,,,,,39.15929615,-86.52141681,3282,1/1/2010
r4523,Monroe,Bloomington,-,,3rd Street,,,,From S. Woodlawn Ave. to S. Faculty Ave.,2-WAY,,,,,39.16425468,-86.52184284,13934,1/1/2010
r4652,Monroe,Bloomington,-,,10th Street,,,,From N. Forrest Ave. to N. Walnut Grove Ave.,2-WAY,,,,,39.17162215,-86.52168717,12618,1/1/2010
r466,Monroe,Bloomington,-,,Woodlawn Avenue,,,,From E. 7th St. to E. 8th St.,2-WAY,,,,,39.16897888,-86.52348696,5688,1/1/2010
rcl1398,Monroe,Bloomington,-,,Liberty Drive,,,,From W. Constitution Ave. to Corp. Line,2-WAY,,,,,39.15647068,-86.57529818,11808,1/1/2010
rcl1503,Monroe,Bloomington,-,,Hillside Drive,,,,From S. Dunn St. to S. Henderson St.,2-WAY,,,,,39.15054109,-86.52753012,8380,1/1/2010
rcl432,Monroe,Bloomington,-,,Hagan Street,,,,West of Park Ridge,2-WAY,,,,,39.16295161,-86.478531,1049,1/1/2010
rcl47,Monroe,Bloomington,-,,Hickory Stick Drive,,,,From E. Hickory Stick Ct. to S. Bent Tree Dr.,2-WAY,,,,,39.13899176,-86.52091931,664,1/1/2010
rcl52,Monroe,Bloomington,-,,Graham Drive,,,,North of Bent Tree,2-WAY,,,,,39.1395304,-86.5220213,240,1/1/2010
rcl65,Monroe,Bloomington,-,,Hickory Stick Drive,,,,West of Bent Tree,2-WAY,,,,,39.13832078,-86.52050118,690,1/1/2010
rcl689,Monroe,Bloomington,-,,Adams Street,,,,North of Tapp Rd.,2-WAY,,,,,39.13707578,-86.55432309,2586,1/1/2010
rcl715,Monroe,Bloomington,-,,Jonathan Drive,,,,From N. Curry Pike to N. Gates Dr.,2-WAY,,,,,39.16876254,-86.579746,5708,1/1/2010
rcl717,Monroe,Bloomington,-,,Gates Drive,,,,North of S.R. 48,2-WAY,,,,,39.167622,-86.57599976,5583,1/1/2010
rcl774,Monroe,Bloomington,-,,Gates Drive,,,,From W. Jacob Dr. to W. Runkle Way,2-WAY,,,,,39.16561885,-86.57510534,5424,1/1/2010
rcl871,Monroe,Bloomington,-,,Park Ridge Road,,,,South of E. 3rd St.,2-WAY,,,,,39.16359179,-86.47628364,1629,1/1/2010
rcl889,Monroe,Bloomington,-,,Runkle Way,,,,From Private Drive to N. Gates Dr.,2-WAY,,,,,39.16637072,-86.5774256,795,1/1/2010
rcl907,Monroe,Bloomington,-,,Claybridge Drive,,,,From E. Clay Dr. to E. Canada Dr.,2-WAY,,,,,39.12658659,-86.50676165,141,1/1/2010
